source_id,feature_id,sentiment
54034685-5274-463f-a1cb-9c98d9279f04,app_vs_web_parity,-1
19620e52-237b-423c-9421-651263117d5f,_none,0
6be7eaca-aecf-4d1a-9f9b-621e7e72cfec,_none,0
1d58032f-fc3e-4f15-9389-0e06ecf1d6be,_none,0
04424d66-5537-4c37-bd78-45152563a52a,_none,0
d1e4b41e-94b6-485a-8737-c1d181389139,regional_availability,-1
b0aa4551-6748-4702-bde1-4ed6669df5ff,crashes_errors,-1
c97d6dc9-b257-4b45-8b41-6e5a19f7fdd5,login_authentication,-1
79806a17-fc02-4cfa-a2c3-2d890114f57d,competes_with_other_ai,0
36fc864a-4d7f-4340-af93-ed1ef86ca684,_none,0
4fffc973-778a-4a59-b647-e980f0c68d32,_none,0
2f1d3c11-7a19-40d2-addb-40111434be3f,loves_concept_overall,1
e7ccb914-5b7a-4af3-87e9-c848c82fb9cd,_none,0
af868fda-18cd-436b-8957-4e5ef469fe6d,loves_concept_overall,1
c23b314e-acec-438c-a39d-dba9b0f70327,loves_concept_overall,1
a5ebc7ab-962e-43d4-994e-c3bb25cdf233,_none,0
4f3586ff-5ba5-43b1-b7c7-0d861961a2bc,crashes_errors,-1
4f3586ff-5ba5-43b1-b7c7-0d861961a2bc,credit_system_pricing,-1
4f3586ff-5ba5-43b1-b7c7-0d861961a2bc,not_recommended,-1
d4116314-8da0-4b82-9bd9-f2f0270c7834,regional_availability,-1
1357b7e1-4de0-453c-bb32-3ac20e78b3b6,_none,0
6cf23b1d-a488-4266-b0f4-67a76c12472b,regional_availability,-1
58bd6cd8-925e-44eb-a53c-f1d4c110d73c,loves_concept_overall,1
adeace73-1836-409b-94eb-346e24c58fa9,_none,0
a41a0088-8690-4b02-9e7d-2dd6ace3be69,loves_concept_overall,1
d8688a9a-c949-4e5e-8a54-31342f14780c,crashes_errors,-1
73ca9c98-e368-41ea-8d51-7e3b52c89499,ui_ux_design,1
73ca9c98-e368-41ea-8d51-7e3b52c89499,download_resolution,-1
c6bc9570-3ddc-49c2-9e2d-daf31d364e88,_none,0
098fe74f-699b-4fe0-90cf-895b629b5622,nostalgia_for_old_version,-1
098fe74f-699b-4fe0-90cf-895b629b5622,dislikes_concept_overall,-1
0f6770c4-7444-44ec-9049-33f712940cee,extend_video_feature,-1
0f6770c4-7444-44ec-9049-33f712940cee,ui_ux_design,-1
0f6770c4-7444-44ec-9049-33f712940cee,download_export,-1
0f6770c4-7444-44ec-9049-33f712940cee,nostalgia_for_old_version,-1
0f6770c4-7444-44ec-9049-33f712940cee,for_content_creators,-1
2292ea7c-eaca-40c0-9204-0df366ac5f15,ui_ux_design,-1
95e37f55-c04a-4937-ad01-5c855a36c54f,_none,0
450c448e-2abc-4386-95e5-64abea1f1105,_none,0
156fe661-44d8-4f64-9504-856d7bcfaedb,_none,0
b1ff10bb-43d7-4c1e-bae7-8980d0603eb2,credit_system_pricing,-1
cbd8d969-3d24-49cd-8023-af3e30be69f8,performance_speed,-1
cbd8d969-3d24-49cd-8023-af3e30be69f8,prompt_following,-1
cbd8d969-3d24-49cd-8023-af3e30be69f8,crashes_errors,-1
cbd8d969-3d24-49cd-8023-af3e30be69f8,app_vs_web_parity,-1
be9d84e4-c07d-414f-ad38-0c310f519794,prompt_following,1
be9d84e4-c07d-414f-ad38-0c310f519794,character_consistency,1
be9d84e4-c07d-414f-ad38-0c310f519794,credit_system_pricing,1
a38474ab-fa00-49d0-a581-654113c6675e,_none,0
c37f6944-d4a0-470c-85f6-6e155f8ec037,loves_concept_overall,1
2aa028da-e570-48c2-b0c0-6909ff74e5b0,credit_system_pricing,0
2aa028da-e570-48c2-b0c0-6909ff74e5b0,wants_free_tier,0
b2e0c70c-e1b4-4f9e-9cc6-46fd4dbb6cc9,crashes_errors,-1
b2e0c70c-e1b4-4f9e-9cc6-46fd4dbb6cc9,video_generation_quality,-1
a0732be2-2a15-49f1-ba14-54ce29dc49cd,beta_patience,0
3cfebad5-0c7d-4484-a146-3d5904476a4f,crashes_errors,-1
3cfebad5-0c7d-4484-a146-3d5904476a4f,dislikes_concept_overall,-1
5030c3fd-194a-45be-bc31-dfcc853e01f3,extend_video_feature,-1
d3d01b88-f903-4240-abd2-64301ed1a1a6,_none,0
2030e47c-35f4-49a3-98c4-ea361e5fa126,video_generation_quality,-1
2030e47c-35f4-49a3-98c4-ea361e5fa126,prompt_following,-1
fbcf6d85-e588-47c4-a784-ab65e03e499c,_none,0
db8b4e6c-e3de-4df7-a4af-00eaafc9ca30,frame_to_frame_feature,-1
db8b4e6c-e3de-4df7-a4af-00eaafc9ca30,character_consistency,-1
b1cb6278-5942-4d29-bde4-2ce1e278bace,_none,0
e04ba21a-6106-4eb3-9f2c-c48d2e47a719,_none,0
0677a4da-92f6-4b67-9648-83d7ff7a1c28,credit_system_pricing,-1
8c856966-8be3-428c-ace1-9afb2a5e9f53,character_consistency,-1
8c856966-8be3-428c-ace1-9afb2a5e9f53,prompt_following,-1
8c856966-8be3-428c-ace1-9afb2a5e9f53,app_vs_web_parity,-1
8c856966-8be3-428c-ace1-9afb2a5e9f53,nostalgia_for_old_version,-1
de99bd99-0ef1-4436-825b-35b3508dfec5,_none,0
9bddb5a4-2da1-4cb6-90a2-ca3a6748c196,image_generation_quality,1
9bddb5a4-2da1-4cb6-90a2-ca3a6748c196,recommends_to_others,1
50558365-b7f9-492b-b9a7-86f19e8cdb42,video_generation_quality,-1
50558365-b7f9-492b-b9a7-86f19e8cdb42,performance_speed,-1
50558365-b7f9-492b-b9a7-86f19e8cdb42,nostalgia_for_old_version,-1
644bc9d1-8e88-448c-87be-1e23ce9cc32e,ui_ux_design,1
644bc9d1-8e88-448c-87be-1e23ce9cc32e,credit_system_pricing,1
2f00a687-3ca3-4e75-8f4a-5e0aed3063dc,crashes_errors,-1
48da5d2a-4f36-4b5f-9ba8-6957cf85c691,_none,0
878c4802-1d6c-4785-9842-e0c31cbf086b,app_vs_web_parity,-1
4c0b88a4-17cf-4b10-9538-0b8e2996ea47,loves_concept_overall,1
32b34f92-a106-4dee-b02a-914f07d8115d,ui_ux_design,-1
936ffbf7-7b2f-4660-9530-bb6be4c0ce38,_none,0
4980d0ab-3758-402f-bca1-69f1993bf7e6,_none,0
55f6364b-cec8-4c38-a93a-7c993167fa60,_none,0
230ca4c5-d9f9-4e8c-980a-06c39b23118f,_none,0
fb849070-7324-4964-a603-5c3f7ccbc3c9,crashes_errors,-1
fb849070-7324-4964-a603-5c3f7ccbc3c9,credit_system_pricing,-1
fb849070-7324-4964-a603-5c3f7ccbc3c9,wasted_credits_on_failures,-1
536f888b-ca83-41a7-b219-ffb39444c938,crashes_errors,-1
0024e401-85c2-4d05-9b56-73baa29070ee,ui_ux_design,-1
0024e401-85c2-4d05-9b56-73baa29070ee,nostalgia_for_old_version,-1
c0f973a7-358f-4164-a469-111ea1a3cf85,_none,0
e255d098-4849-44e7-839a-f2b2f7701eff,download_export,-1
9ea7b582-014b-4dd8-8ae0-e4e0c9637dbf,finally_mobile_companion,1
11bacde5-ef30-4775-adc9-59a72fb9474e,regional_availability,-1
2df1d6c3-8a02-425f-8998-3f168f5404be,_none,0
866cce6c-8e09-4d4b-a3c3-9030b93cfac8,performance_speed,-1
866cce6c-8e09-4d4b-a3c3-9030b93cfac8,beta_patience,0
aad46b80-6bd3-4a43-9235-bff4ee90d41b,video_generation_quality,-1
aad46b80-6bd3-4a43-9235-bff4ee90d41b,performance_speed,-1
aad46b80-6bd3-4a43-9235-bff4ee90d41b,crashes_errors,-1
aad46b80-6bd3-4a43-9235-bff4ee90d41b,nostalgia_for_old_version,-1
f4e800f1-f125-43d7-9e52-b812e0609188,_none,0
5d6246cb-6e89-4a83-8515-7b581dd19a51,crashes_errors,-1
3de9eb7e-bdf1-4584-9d73-0bc270901daf,_none,0
fe9e0cab-b535-4b63-a9fe-18ef40b466d2,app_vs_web_parity,-1
fe9e0cab-b535-4b63-a9fe-18ef40b466d2,crashes_errors,-1
fe9e0cab-b535-4b63-a9fe-18ef40b466d2,prompt_following,-1
fe9e0cab-b535-4b63-a9fe-18ef40b466d2,beta_patience,0
6a7939dd-18ce-4715-ba92-6d8844f34e4c,ui_ux_design,1
7c4f08da-b387-4c42-8d3b-091bfa019969,_none,0
dd25cf08-1f7f-40c3-99c2-43e1e779ca5f,nostalgia_for_old_version,-1
891c5100-d618-42e3-94fa-278606fc5cbf,ui_ux_design,-1
f692f433-f60a-42bf-b4e4-155adcc1a608,dislikes_concept_overall,-1
4f501887-41c5-4633-8f48-7ec08f207e9d,loves_concept_overall,1
3fb0b513-bb52-4dec-8914-7b12e41156a5,character_consistency,-1
3fb0b513-bb52-4dec-8914-7b12e41156a5,credit_system_pricing,-1
3fb0b513-bb52-4dec-8914-7b12e41156a5,wasted_credits_on_failures,-1
8d390333-ae85-4e4f-9f10-1fd461858ec5,app_vs_web_parity,-1
8d390333-ae85-4e4f-9f10-1fd461858ec5,crashes_errors,-1
8d390333-ae85-4e4f-9f10-1fd461858ec5,nostalgia_for_old_version,-1
74f9c24a-8686-4241-a9e0-b37132377d13,_none,0
fd67d207-ba7e-4058-9e6d-436327dd103f,prompt_following,-1
fd67d207-ba7e-4058-9e6d-436327dd103f,app_vs_web_parity,-1
fd67d207-ba7e-4058-9e6d-436327dd103f,for_content_creators,-1
7a397cfa-21db-47df-8239-84eac964abc1,image_generation_quality,-1
7a397cfa-21db-47df-8239-84eac964abc1,video_generation_quality,-1
a0991c94-ab2f-4856-9738-d38eb32f9539,_none,0
ba618f57-17ef-4a6a-be1c-2f791fa00042,prompt_following,-1
ba618f57-17ef-4a6a-be1c-2f791fa00042,credit_system_pricing,-1
ba618f57-17ef-4a6a-be1c-2f791fa00042,video_generation_quality,-1
1fbeeebb-b75f-4a58-a21f-a6e51c05e8ab,image_generation_quality,-1
1fbeeebb-b75f-4a58-a21f-a6e51c05e8ab,character_consistency,-1
8c0c3299-71fc-4e7d-ad01-324e98a794a4,loves_concept_overall,1
2605dfbf-d5e8-461b-9eb8-7ae5f9596b6c,crashes_errors,-1
2605dfbf-d5e8-461b-9eb8-7ae5f9596b6c,app_vs_web_parity,-1
ccfa8674-10a4-4fcb-912b-f06a7e30e2d0,video_generation_quality,-1
ccfa8674-10a4-4fcb-912b-f06a7e30e2d0,crashes_errors,-1
d7f58906-4f8b-4347-b038-a7c9198c5574,_none,0
f88cdd94-2dbd-431b-a8db-12c16b100114,credit_system_pricing,-1
f88cdd94-2dbd-431b-a8db-12c16b100114,wants_free_tier,0
750a2e81-55cb-4003-9985-45e957abbfd9,_none,0
e6a6a968-2cbe-405b-9116-56d6e8751caa,app_vs_web_parity,-1
e6a6a968-2cbe-405b-9116-56d6e8751caa,not_recommended,-1
fe200c6f-116f-43b0-8bb7-00479da3ca7a,regional_availability,-1
ee9c2bc9-6f0c-4e00-b17b-1329850f67c0,_none,0
e2a8a3a4-fe41-421d-98ce-9fe42ec0c3ff,_none,0
1bb16b90-5a7e-4aad-afc4-e8eb5f9827e1,_none,0
f7949d3e-5fe8-40ab-b665-6a215736924f,video_generation_quality,-1
f7949d3e-5fe8-40ab-b665-6a215736924f,crashes_errors,-1
1925e998-a284-4939-a166-5b310c621a37,video_generation_quality,-1
1925e998-a284-4939-a166-5b310c621a37,prompt_following,-1
1925e998-a284-4939-a166-5b310c621a37,character_consistency,-1
1925e998-a284-4939-a166-5b310c621a37,extend_video_feature,-1
1925e998-a284-4939-a166-5b310c621a37,finally_mobile_companion,1
20ec249c-2411-44a3-88ea-f0ec9f6b112d,dislikes_concept_overall,-1
1afd50fc-a3ec-44c8-b463-73ba7c58ac8e,extend_video_feature,-1
1afd50fc-a3ec-44c8-b463-73ba7c58ac8e,character_consistency,-1
9a393db5-1f49-41cb-b315-cead50bd9b19,extend_video_feature,-1
befe5185-927f-407b-9283-ec0ff6532a68,app_vs_web_parity,-1
befe5185-927f-407b-9283-ec0ff6532a68,language_support,-1
d3cc6e2d-6c77-45bc-94ec-58f3f1e1864e,image_generation_quality,-1
d3cc6e2d-6c77-45bc-94ec-58f3f1e1864e,download_resolution,-1
d3cc6e2d-6c77-45bc-94ec-58f3f1e1864e,app_vs_web_parity,-1
9283a682-7cae-4817-9444-4cc161e74781,_none,0
ae850604-2ead-45af-9388-6785300db21d,loves_concept_overall,1
2469fea3-159f-4b47-8855-28b4dbef40bf,_none,0
58b676d4-e1c2-4b63-b8c0-0b82a89fc56b,download_resolution,-1
84651b8f-11b0-47b3-9299-554a928cbe96,image_generation_quality,1
84651b8f-11b0-47b3-9299-554a928cbe96,credit_system_pricing,1
84651b8f-11b0-47b3-9299-554a928cbe96,for_personal_photos,1
84651b8f-11b0-47b3-9299-554a928cbe96,wants_free_tier,0
8de9be96-cf51-4702-b70b-cf1b979817b3,_none,0
338f74f8-879d-4127-afa7-f6f20bff7770,crashes_errors,-1
206fcf6a-ce26-4486-8028-7e1147b50dae,regional_availability,-1
4917f3fc-0e7b-4839-a147-5b5ad16fac76,_none,0
4a2d76d6-2e46-4898-b483-aa45b220e610,download_resolution,-1
4a2d76d6-2e46-4898-b483-aa45b220e610,character_consistency,-1
4a2d76d6-2e46-4898-b483-aa45b220e610,app_vs_web_parity,-1
4a2d76d6-2e46-4898-b483-aa45b220e610,prompt_following,-1
bcfa266c-1439-4a80-9062-6a8688ca56df,for_content_creators,1
d0d40b2d-250d-49a4-afff-2dfacfc1e803,_none,0
68e5c4a1-3afa-40d8-8777-fc04e75070b9,loves_concept_overall,1
ab3866ac-a1b7-4f1d-8b45-c6e359fd399e,image_generation_quality,1
ab3866ac-a1b7-4f1d-8b45-c6e359fd399e,video_generation_quality,-1
ab3866ac-a1b7-4f1d-8b45-c6e359fd399e,prompt_following,-1
25b7a161-a6bd-4887-88ae-ed9649a26458,language_support,-1
b63cb263-07f5-4448-a70d-a3e8ef732ff5,_none,0
5e338209-4e76-4d0c-8990-7f38f1a8a937,image_generation_quality,-1
5e338209-4e76-4d0c-8990-7f38f1a8a937,prompt_following,-1
5e338209-4e76-4d0c-8990-7f38f1a8a937,content_moderation,-1
5e338209-4e76-4d0c-8990-7f38f1a8a937,app_vs_web_parity,-1
02f621f4-7b83-441d-ac99-2e4432325f32,_none,0
511d2831-5d25-4513-ac69-a567a92f1ba5,image_generation_quality,1
511d2831-5d25-4513-ac69-a567a92f1ba5,video_generation_quality,-1
511d2831-5d25-4513-ac69-a567a92f1ba5,crashes_errors,-1
511d2831-5d25-4513-ac69-a567a92f1ba5,voice_audio_quality,-1
2094c5c9-cb43-4eed-a329-bdca4898f1b0,regional_availability,-1
808caa7c-4369-427e-97c7-3565384c5fdc,download_export,-1
f370cd23-5b71-408d-a148-52ad2fa711d3,video_generation_quality,-1
f370cd23-5b71-408d-a148-52ad2fa711d3,character_consistency,-1
f370cd23-5b71-408d-a148-52ad2fa711d3,app_vs_web_parity,-1
7fe7c1c6-c165-4b4a-b993-4b127d7ab8ec,crashes_errors,-1
173fb3df-0937-4cd7-bb0c-3110bdd2d08d,_none,0
ad7b91a4-9b2c-49a9-967c-aca483d6985e,crashes_errors,-1
88b4a179-80bf-45af-9bb1-24cb6a14360a,loves_concept_overall,1
aa313e1b-f2ed-4694-9efb-aea055bb0369,model_selection,1
d64721f0-287b-4421-a535-9df1de4d8513,_none,0
d2373f20-5da5-4505-9e7f-967eaeb48050,video_generation_quality,-1
d2373f20-5da5-4505-9e7f-967eaeb48050,not_recommended,-1
912a3bb1-4856-49f4-803c-e7054531d6e0,_none,0
969dded6-4683-4ad8-84ae-7b584179c749,_none,0
f7736522-81e3-488b-a13f-56a9134722c3,loves_concept_overall,1
629e9ad6-eefc-44cd-9da9-629ffb53294b,crashes_errors,-1
629e9ad6-eefc-44cd-9da9-629ffb53294b,regional_availability,-1
629e9ad6-eefc-44cd-9da9-629ffb53294b,login_authentication,-1
629e9ad6-eefc-44cd-9da9-629ffb53294b,for_content_creators,0
629e9ad6-eefc-44cd-9da9-629ffb53294b,for_personal_photos,1
4dfe623c-de94-466d-99e5-038661388013,character_consistency,-1
4dfe623c-de94-466d-99e5-038661388013,credit_system_pricing,-1
4dfe623c-de94-466d-99e5-038661388013,model_selection,-1
4dfe623c-de94-466d-99e5-038661388013,not_recommended,-1
c9576fbe-21f7-46f0-9a7a-e2b578e9db90,performance_speed,-1
c9576fbe-21f7-46f0-9a7a-e2b578e9db90,competes_with_other_ai,0
6f26333b-afdf-420d-908c-a502b87a804d,character_consistency,-1
201c603e-53cb-49ae-a6b2-6ef917219e92,_none,0
a2676904-d998-4dee-99a7-a41ee0f56152,performance_speed,-1
937eba9f-b6c9-48fd-bc3c-d1b2ce6f8b12,crashes_errors,-1
937eba9f-b6c9-48fd-bc3c-d1b2ce6f8b12,app_vs_web_parity,-1
c6751549-ac0e-4aa1-925a-710686bbe705,loves_concept_overall,1
7f53464c-ef1f-47c4-b5b5-8e121c263fbe,_none,0
79b0f9ed-0c56-452d-841d-810273edd1ee,ui_ux_design,1
88678723-9619-4252-9c9d-85f22b8afd2a,_none,0
04af4e94-b068-41f2-adb2-d497bc4eea96,credit_system_pricing,-1
04af4e94-b068-41f2-adb2-d497bc4eea96,wants_free_tier,0
4efdb149-735f-4af1-80fe-ffaed294bc83,crashes_errors,-1
4efdb149-735f-4af1-80fe-ffaed294bc83,beta_patience,0
411b5a77-5d75-4e57-8422-42a0b1067bbb,_none,0
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,ui_ux_design,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,image_generation_quality,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,video_generation_quality,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,prompt_following,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,performance_speed,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,crashes_errors,-1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,for_content_creators,1
3a9efc8f-b6f0-40b8-8e54-898f75c795fa,beta_patience,0
1995f9ad-46f0-42d1-b057-84b0f1fa2dc2,download_resolution,-1
1995f9ad-46f0-42d1-b057-84b0f1fa2dc2,app_vs_web_parity,-1
1995f9ad-46f0-42d1-b057-84b0f1fa2dc2,finally_mobile_companion,1
1995f9ad-46f0-42d1-b057-84b0f1fa2dc2,beta_patience,0
c8ed837d-2c38-451c-9caa-daa454dde8bb,character_consistency,-1
f1749f90-7efa-441e-964b-04848155e90f,download_resolution,-1
f1749f90-7efa-441e-964b-04848155e90f,app_vs_web_parity,-1
039ceadd-ff13-48df-a9b2-6b31eed92937,app_vs_web_parity,-1
bf7539f0-be8f-4b8a-9628-34bedacb5eff,video_generation_quality,-1
bf7539f0-be8f-4b8a-9628-34bedacb5eff,download_export,-1
bf7539f0-be8f-4b8a-9628-34bedacb5eff,beta_patience,0
885a2b31-a56e-4797-bb47-fc6ca132c51c,extend_video_feature,-1
885a2b31-a56e-4797-bb47-fc6ca132c51c,prompt_following,-1
885a2b31-a56e-4797-bb47-fc6ca132c51c,app_vs_web_parity,-1
885a2b31-a56e-4797-bb47-fc6ca132c51c,language_support,-1
18ee7eda-9d63-486f-a171-48471f7d9c64,ui_ux_design,1
18ee7eda-9d63-486f-a171-48471f7d9c64,credit_system_pricing,1
b9b0b78b-a674-41b9-b602-4dc718ea53e9,_none,0
8a533f41-9fe1-4f97-8916-da3c536adc20,_none,0
598423fb-338d-48fe-8f16-8eae20499817,prompt_following,-1
598423fb-338d-48fe-8f16-8eae20499817,dislikes_concept_overall,-1
b9ca02c5-bb0d-4fbc-8dca-7b97045f9c71,loves_concept_overall,1
308f4e38-897e-44ca-b713-8f3ab1006f01,extend_video_feature,-1
8e5ca9c6-4f16-477f-8a54-fe55749de16b,download_resolution,-1
aa55143c-7a8c-4cc1-bf76-d5833ca51ef0,download_export,-1
2bed777a-8dd3-4969-9ddb-e5571ef2716e,extend_video_feature,-1
7086ad5e-b2c6-4101-ae59-052b18f6ee94,frame_to_frame_feature,-1
7086ad5e-b2c6-4101-ae59-052b18f6ee94,ingredients_feature,-1
7086ad5e-b2c6-4101-ae59-052b18f6ee94,app_vs_web_parity,-1
7c5f54e3-18bb-42c9-b229-1f01f5c76ade,_none,0
c5c92a3e-963a-45a0-bc8c-9a69917ae1bd,recommends_to_others,1
28a1600b-105d-461f-be26-c21b04306685,ui_ux_design,0
28a1600b-105d-461f-be26-c21b04306685,performance_speed,-1
28a1600b-105d-461f-be26-c21b04306685,beta_patience,0
bfe3d064-c4cf-406a-aa7a-fdce7c77bda8,_none,0
e8f3d3e0-37ea-4389-b39b-2db1481236a7,video_generation_quality,1
e70ce124-8ea7-461f-b58e-f1117ada29cf,video_generation_quality,1
e70ce124-8ea7-461f-b58e-f1117ada29cf,loves_concept_overall,1
1f98a1c3-ba7d-4589-847d-b827c41b69e1,content_moderation,-1
192da63f-79a4-4d5d-9f60-1dbda13ca671,_none,0
865d1a38-51aa-4ce1-bdb2-d4ad5d813922,_none,0
befc3253-752a-492f-819a-82adefe1beef,_none,0
3d16d93b-68ba-4b34-89ea-e75cfc194955,ui_ux_design,1
3d16d93b-68ba-4b34-89ea-e75cfc194955,performance_speed,1
3d16d93b-68ba-4b34-89ea-e75cfc194955,image_generation_quality,-1
19b514fa-49af-46cd-9f58-34ec7edaf187,performance_speed,1
f24a8caf-4645-497f-8001-03708d5a100d,ui_ux_design,0
f24a8caf-4645-497f-8001-03708d5a100d,image_generation_quality,-1
f24a8caf-4645-497f-8001-03708d5a100d,crashes_errors,-1
4558aeb9-2b47-4645-94fe-e7a8ddbb3cad,performance_speed,-1
4558aeb9-2b47-4645-94fe-e7a8ddbb3cad,ui_ux_design,-1
8855ddbe-772e-40ac-bdee-8919d0c15f19,character_consistency,-1
81483991-c2ba-4093-a6c4-0f59e4a97d1b,prompt_following,1
81483991-c2ba-4093-a6c4-0f59e4a97d1b,video_generation_quality,1
50551e56-36cd-47e3-b10b-8267df20bcc5,credit_system_pricing,-1
50551e56-36cd-47e3-b10b-8267df20bcc5,wants_free_tier,0
58273194-0a65-4e84-a86b-166c54e29cc6,download_export,-1
a59e3c19-fc6e-4c14-8699-c73e3a1c793d,recommends_to_others,1
147bc933-6217-4559-8b7f-9993af81a466,download_export,-1
4d517a02-dd8d-4140-a7fe-995a91a6342b,_none,0
d85e007d-bd78-40a8-8ba8-627a2c12df8b,video_generation_quality,-1
66922db7-b93c-45f4-a265-3012c9b44c27,extend_video_feature,-1
66922db7-b93c-45f4-a265-3012c9b44c27,nostalgia_for_old_version,-1
8e8110e3-d5e0-4b59-8690-5879db7802c9,_none,0
613f4526-199f-447b-86f4-e40865241742,_none,0
3a5094ef-0e3f-4b7b-8c82-069eb57e8321,prompt_following,-1
3a5094ef-0e3f-4b7b-8c82-069eb57e8321,character_consistency,-1
6b197620-36cc-4fb1-b9e1-13b543f11143,download_resolution,-1
6b197620-36cc-4fb1-b9e1-13b543f11143,app_vs_web_parity,-1
f044278b-b7b2-4bff-9171-b7b6b992b2e4,ingredients_feature,-1
f044278b-b7b2-4bff-9171-b7b6b992b2e4,app_vs_web_parity,-1
1dbba4cf-97e3-463b-bce6-fd6a2b677333,loves_concept_overall,1
369ba259-48b1-49bb-8763-26d9c0e02763,credit_system_pricing,-1
8286a443-6eb9-4eb8-ad47-ba8e5f45f5b2,app_vs_web_parity,1
8286a443-6eb9-4eb8-ad47-ba8e5f45f5b2,recommends_to_others,1
b1816ac7-49ed-4c3a-827d-e057b329beab,video_generation_quality,-1
3d165570-590f-45de-b7ad-bbc2cdbc4bd4,_none,0
b553550e-70ad-4c1a-a570-c574914003b2,for_content_creators,0
b553550e-70ad-4c1a-a570-c574914003b2,not_recommended,-1
4de2c143-8593-4b7e-a8df-a414d49444f6,frame_to_frame_feature,-1
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,ui_ux_design,1
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,video_generation_quality,1
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,performance_speed,1
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,for_content_creators,1
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,beta_patience,0
553ec04f-3465-43b7-ac2d-bfc57c88b4d6,competes_with_other_ai,0
b28f7385-42bf-498b-b9ac-0545186d7197,frame_to_frame_feature,-1
78c00428-90e6-43e6-af1d-bb860ce45ea0,performance_speed,1
8656252f-e8ba-40c6-99a2-73446f2bbb9a,recommends_to_others,1
03ad05f3-471f-4ff2-9b54-40647ba8080f,app_vs_web_parity,1
03ad05f3-471f-4ff2-9b54-40647ba8080f,finally_mobile_companion,1
0b94da9d-c941-403a-91e6-e639efdd6e2a,prompt_following,-1
0b94da9d-c941-403a-91e6-e639efdd6e2a,credit_system_pricing,0
7e5c5310-d47a-46da-bbdc-c958f943a8b6,nostalgia_for_old_version,-1
d8c6914a-b600-4053-9e36-fc13978178f5,ui_ux_design,1
f2fee503-3f9c-4754-a471-da4234df854a,competes_with_other_ai,0
aee157ab-6722-4da5-a37a-06ac2f33c91f,_none,0
4f47c43b-1850-4891-b460-c8693b11187e,_none,0
c767dbbc-4b2c-4149-a75e-0df84a7b63a8,content_moderation,-1
66363aa7-a90a-43a9-b1fa-7d385cae8815,_none,0
d692fbf4-748c-462d-b952-01c12b69c200,app_vs_web_parity,-1
d692fbf4-748c-462d-b952-01c12b69c200,ui_ux_design,-1
15f5bc07-8bae-4ef2-8f69-05a31f81750b,_none,0
94397473-16df-4a5f-8c1d-06e704d8a673,app_vs_web_parity,1
94397473-16df-4a5f-8c1d-06e704d8a673,ui_ux_design,1
6f1f82e1-e1ed-457f-ab21-e9a7048c95dd,model_selection,1
6f1f82e1-e1ed-457f-ab21-e9a7048c95dd,image_generation_quality,1
6f9756cb-b5e5-45d9-a602-df0668623592,_none,0
c9004230-ce32-49e5-87a9-a32fb5c87df0,extend_video_feature,-1
20645e0a-d91d-42bd-84da-f2b977f2bd2f,ui_ux_design,1
70df744b-18db-4c81-bbdf-e1f755932e03,_none,0
62067616-0815-4126-8ccc-d73c0cb44228,ui_ux_design,-1
62067616-0815-4126-8ccc-d73c0cb44228,app_vs_web_parity,-1
b98bf933-0b94-4ef6-bde2-7f569b727362,image_generation_quality,1
b98bf933-0b94-4ef6-bde2-7f569b727362,credit_system_pricing,1
95c9259d-aaf2-4cc5-9e39-17d9eb76a13e,_none,0
f6b9372e-7b92-4562-be3a-0307e9e874ae,_none,0
02e7ebfe-9e85-417f-ba93-cc17925a5828,app_vs_web_parity,-1
f4b5b721-07aa-4974-bc43-8a9340496a04,app_vs_web_parity,-1
f4b5b721-07aa-4974-bc43-8a9340496a04,download_resolution,-1
f4b5b721-07aa-4974-bc43-8a9340496a04,image_generation_quality,-1
f4b5b721-07aa-4974-bc43-8a9340496a04,competes_with_other_ai,0
893f9e4a-2c97-46f4-83db-481b258fc3d8,extend_video_feature,-1
893f9e4a-2c97-46f4-83db-481b258fc3d8,download_export,-1
893f9e4a-2c97-46f4-83db-481b258fc3d8,app_vs_web_parity,-1
069bea15-abb6-4c6e-aa95-4291b9e7ab2c,credit_system_pricing,1
fd960781-5b74-4f9f-ad89-2d004b5c097f,loves_concept_overall,1
ef77738a-30f9-4845-b945-4a15dc8b711a,extend_video_feature,-1
ef77738a-30f9-4845-b945-4a15dc8b711a,download_export,-1
f7c66121-5e07-4138-8938-564e342a933f,_none,0
366d3e9b-80bf-4ebf-9918-133f1236a24f,video_generation_quality,1
366d3e9b-80bf-4ebf-9918-133f1236a24f,loves_concept_overall,1
652d6237-950d-4f80-ba35-1653a15f00db,prompt_following,-1
652d6237-950d-4f80-ba35-1653a15f00db,character_consistency,-1
652d6237-950d-4f80-ba35-1653a15f00db,credit_system_pricing,-1
